Date/Heure,Temp max.(°C),Temp min.(°C),Temp moy.(°C),Précip. tot. (mm),Neige au sol (cm),Inondation pluviale,Crue fluviale
2016-03-30,10.3,-1.4,4.4,0.1,1.0,0,0
2016-03-31,16.5,5.6,11.0,27.3,,0,0
2016-04-01,16.6,3.0,9.9,2.4,,0,0
2016-04-02,9.2,-3.1,3.1,2.4,,0,0
2016-04-03,-3.0,-9.0,-6.1,0.1,,0,0
2016-04-04,-2.8,-9.7,-6.3,0.0,0.0,0,0
2016-04-05,-0.2,-9.1,-4.6,0.0,0.0,0,0
2016-04-06,3.9,-4.9,-0.6,8.6,2.0,0,0
2016-04-07,4.6,0.1,2.4,44.9,4.5,0,0
2016-04-08,4.0,-3.7,0.2,1.6,0.0,0,0
2016-04-09,1.8,-6.0,-2.2,0.0,0.0,0,0
2016-04-10,2.2,-7.2,-2.5,0.0,0.0,0,0
2016-04-11,7.4,-1.4,3.0,16.6,1.0,0,0
2016-04-12,8.4,-0.3,4.1,0.6,0.0,0,0
2016-04-13,6.4,-2.2,2.2,0.1,0.0,0,0
2016-04-14,9.8,-1.3,4.2,0.0,,0,0
2016-04-15,13.3,-0.4,6.4,0.0,0.0,0,0
2016-04-16,15.1,1.5,8.3,0.0,,0,0
2016-04-17,22.0,2.2,12.1,0.0,,0,0
2016-04-18,12.0,4.8,8.4,12.0,,0,0
2016-04-19,14.3,2.1,8.2,0.0,,0,0
2016-04-20,12.5,0.6,6.6,0.0,,0,0
2016-04-21,21.6,2.7,12.2,0.1,,0,0
2016-04-22,16.5,6.0,11.3,7.4,,0,0
2016-04-23,12.5,2.1,7.3,0.0,,0,0
2016-04-24,11.2,-0.9,5.2,0.0,,0,0
2016-04-25,10.0,0.1,5.1,0.0,,0,0
2016-04-26,8.4,0.6,4.4,0.0,,0,0
2016-04-27,7.2,-2.3,2.4,0.0,,0,0
2016-04-28,7.0,-2.0,2.6,0.0,,0,0
2016-04-29,11.6,-1.2,5.2,0.0,0.0,0,0
2016-04-30,15.1,1.5,8.4,0.0,,0,0
2016-05-01,10.5,5.5,8.0,9.0,,0,0
2016-05-02,8.9,4.5,6.7,1.4,,0,0
2016-05-03,13.8,1.4,7.6,0.0,,0,0
2016-05-04,14.1,4.7,9.4,0.0,,0,0
2016-05-05,17.2,5.6,11.4,0.0,,0,0
2016-05-06,21.0,6.4,13.7,0.0,,0,0
2016-05-07,22.4,13.1,17.8,1.3,,0,0
2016-05-08,13.2,1.8,7.6,7.9,,0,0
2016-05-09,11.5,1.0,6.2,0.0,,0,0
2016-05-10,19.2,5.6,12.4,0.0,,0,0
2016-05-11,20.8,4.6,12.8,0.0,,0,0
2016-05-12,25.4,8.9,17.2,0.0,,0,0
2016-05-13,21.3,13.4,17.4,4.2,,0,0
2016-05-14,21.6,8.4,15.1,5.2,,0,0
2016-05-15,10.0,2.0,6.0,0.5,,0,0
2016-05-16,9.6,2.8,6.2,0.0,,0,0
2016-05-17,14.7,3.8,9.3,0.1,,0,0
2016-05-18,18.0,4.4,11.2,0.0,,0,0
2016-05-19,20.2,8.0,14.2,0.1,,0,0
2016-05-20,23.8,8.8,16.2,0.0,,0,0
2016-05-21,24.8,11.2,18.0,0.0,,0,0
2016-05-22,25.8,11.6,18.8,0.0,,0,0
2016-05-23,26.6,11.8,19.2,0.0,,0,0
2016-05-24,29.1,11.6,20.4,0.0,,0,0
2016-05-25,26.2,13.4,19.8,0.0,,0,0
2016-05-26,24.6,11.8,18.2,0.0,,0,0
2016-05-27,31.6,13.9,22.8,1.1,,0,0
2016-05-28,28.6,16.6,22.6,0.0,,0,0
2016-05-29,27.9,15.9,22.0,0.7,,0,0
2016-05-30,29.4,19.5,24.5,0.0,,0,0
2016-05-31,25.4,15.5,20.4,0.0,,0,0
2016-06-01,24.8,13.4,19.2,0.0,,0,0
2016-06-02,22.2,18.4,20.2,5.4,,0,0
2016-06-03,26.4,15.8,21.2,0.0,,0,0
2016-06-04,26.4,13.4,20.0,0.0,,0,0
2016-06-05,19.4,15.8,17.6,31.4,,0,0
2016-06-06,23.0,17.1,20.1,0.8,,0,0
2016-06-07,22.4,12.6,17.5,0.8,,0,0
2016-06-08,13.8,8.6,11.2,0.8,,0,0
2016-06-09,14.0,7.8,11.0,0.1,,0,0
2016-06-10,20.8,7.8,14.3,0.0,,0,0
2016-06-11,16.2,11.3,13.8,0.0,,0,0
2016-06-12,16.0,10.2,13.1,0.0,,0,0
2016-06-13,20.7,9.6,15.2,4.6,,0,0
2016-06-14,25.8,9.2,17.5,0.0,,0,0
2016-06-15,27.6,13.1,20.4,0.0,,0,0
2016-06-16,26.2,11.9,19.1,0.0,,0,0
2016-06-17,28.3,12.0,20.2,0.0,,0,0
2016-06-18,30.4,13.8,22.1,0.1,,0,0
2016-06-19,31.4,19.4,25.4,0.0,,0,0
2016-06-20,32.9,20.5,26.8,0.0,,0,0
2016-06-21,24.3,16.4,20.4,0.0,,0,0
2016-06-22,21.8,13.8,17.8,7.2,,0,0
2016-06-23,24.4,13.3,18.9,0.1,,0,0
2016-06-24,25.6,11.3,18.5,0.0,,0,0
2016-06-25,30.2,15.4,22.9,0.0,,0,0
2016-06-26,32.5,17.4,25.0,0.0,,0,0
2016-06-27,28.6,20.8,24.7,2.6,,0,0
2016-06-28,27.8,18.2,23.0,8.3,,0,0
2016-06-29,22.9,15.0,19.0,1.2,,0,0
2016-06-30,28.2,14.5,21.4,0.0,,0,0
2016-07-01,27.4,14.8,21.2,4.2,,0,0
2016-07-02,20.4,13.2,16.8,0.0,,0,0
2016-07-03,27.3,12.9,20.2,1.6,,0,0
2016-07-04,29.1,16.5,22.8,0.0,,0,0
2016-07-05,30.2,16.2,23.2,0.0,,0,0
2016-07-06,31.2,19.4,25.3,0.0,,0,0
2016-07-07,25.6,16.6,21.2,0.1,,0,0
2016-07-08,23.0,16.4,19.7,0.0,,0,0
2016-07-09,19.3,16.6,18.0,16.0,,0,0
2016-07-10,19.0,12.5,15.8,0.7,,0,0
2016-07-11,27.7,11.6,19.7,0.0,,0,0
2016-07-12,29.0,18.0,23.5,0.0,,0,0
2016-07-13,33.8,19.8,26.8,0.0,,0,0
2016-07-14,29.1,20.2,24.7,6.8,,0,0
2016-07-15,28.9,19.0,24.0,0.8,,0,0
2016-07-16,24.4,15.9,20.2,0.0,,0,0
2016-07-17,26.6,18.8,22.8,0.0,,0,0
2016-07-18,28.8,18.4,23.6,16.0,,0,0
2016-07-19,23.5,14.4,19.0,0.2,,0,0
2016-07-20,26.6,14.2,20.5,0.0,,0,0
2016-07-21,30.8,17.7,24.3,2.1,,0,0
2016-07-22,32.4,21.4,26.9,1.2,,0,0
2016-07-23,27.3,17.5,22.4,17.3,,0,0
2016-07-24,25.2,12.8,19.0,0.0,,0,0
2016-07-25,26.1,18.5,22.3,5.2,,0,0
2016-07-26,27.7,19.4,23.6,0.0,,0,0
2016-07-27,30.0,18.8,24.4,0.0,,0,0
2016-07-28,28.1,18.4,23.2,0.0,,0,0
2016-07-29,26.4,16.5,21.4,0.0,,0,0
2016-07-30,26.0,17.6,21.8,0.1,,0,0
2016-07-31,28.8,15.6,22.2,0.0,,0,0
2016-08-01,27.5,18.8,23.2,0.0,,0,0
2016-08-02,29.2,17.9,23.5,0.0,,0,0
2016-08-03,30.2,16.4,23.4,0.0,,0,0
2016-08-04,32.1,21.6,26.9,0.0,,0,0
2016-08-05,33.8,20.5,27.2,0.0,,0,0
2016-08-06,28.6,18.6,23.6,0.0,,0,0
2016-08-07,26.6,16.6,21.6,0.0,,0,0
2016-08-08,29.0,16.0,22.5,0.0,,0,0
2016-08-09,29.1,12.6,20.9,0.0,,0,0
2016-08-10,32.5,19.9,26.2,0.0,,0,0
2016-08-11,31.8,22.4,27.1,0.0,,0,0
2016-08-12,26.9,18.6,22.9,2.7,,0,0
2016-08-13,20.5,16.7,18.6,32.8,,0,0
2016-08-14,25.9,17.2,21.6,15.8,,0,0
2016-08-15,27.0,16.6,21.8,0.0,,0,0
2016-08-16,25.0,17.0,21.0,69.0,,1,0
2016-08-17,27.2,16.7,21.9,0.2,,0,0
2016-08-18,27.4,17.0,22.2,0.0,,0,0
2016-08-19,27.0,14.6,20.8,0.0,,0,0
2016-08-20,29.6,18.2,23.8,0.0,,0,0
2016-08-21,27.3,18.7,23.0,15.6,,0,0
2016-08-22,21.8,13.2,17.5,0.4,,0,0
2016-08-23,26.5,13.7,20.1,0.0,,0,0
2016-08-24,28.6,18.8,23.7,0.0,,0,0
2016-08-25,26.5,21.6,24.1,1.2,,0,0
2016-08-26,28.1,20.0,24.0,0.0,,0,0
2016-08-27,26.2,17.0,21.8,0.0,,0,0
2016-08-28,28.0,19.8,23.9,0.0,,0,0
2016-08-29,25.1,17.0,21.0,0.0,,0,0
2016-08-30,25.5,16.0,20.8,0.0,,0,0
2016-08-31,25.9,16.0,20.4,7.9,,0,0
2016-09-01,22.7,13.3,18.0,0.2,,0,0
2016-09-02,21.6,13.1,17.4,0.0,,0,0
2016-09-03,22.4,10.6,16.5,0.0,,0,0
2016-09-04,24.9,12.2,18.6,0.0,,0,0
2016-09-05,26.8,12.5,19.7,0.0,,0,0
2016-09-06,27.9,14.2,21.0,0.0,,0,0
2016-09-07,29.7,15.9,22.8,0.6,,0,0
2016-09-08,25.6,21.4,23.6,11.5,,0,0
2016-09-09,27.0,19.4,23.2,0.0,,0,0
2016-09-10,27.4,17.0,22.2,5.2,,0,0
2016-09-11,23.3,10.6,17.0,0.8,,0,0
2016-09-12,23.0,11.0,17.0,0.0,,0,0
2016-09-13,26.8,13.4,20.2,0.0,,0,0
2016-09-14,21.8,9.4,15.6,0.3,,0,0
2016-09-15,17.4,6.4,12.2,0.0,,0,0
2016-09-16,20.6,7.2,13.9,0.0,,0,0
2016-09-17,23.6,13.8,18.7,1.8,,0,0
2016-09-18,26.0,19.1,22.6,0.7,,0,0
2016-09-19,26.1,16.9,21.5,0.0,,0,0
2016-09-20,26.4,14.2,20.4,0.0,,0,0
2016-09-21,26.4,13.2,19.8,0.0,,0,0
2016-09-22,22.2,11.9,17.0,1.2,,0,0
2016-09-23,18.4,8.3,13.4,2.4,,0,0
2016-09-24,17.7,6.0,11.9,0.0,,0,0
2016-09-25,17.0,5.8,11.4,0.0,,0,0
2016-09-26,18.5,4.5,11.5,1.1,,0,0
2016-09-27,21.0,12.2,16.6,2.1,,0,0
2016-09-28,20.6,10.4,15.5,0.0,,0,0
2016-09-29,18.2,8.4,13.4,0.0,,0,0
2016-09-30,18.8,8.2,13.4,0.0,,0,0
2016-10-01,18.2,12.0,15.2,0.0,,0,0
2016-10-02,16.0,13.2,14.6,1.2,,0,0
2016-10-03,19.4,8.6,14.0,0.0,,0,0
2016-10-04,19.6,5.6,12.6,0.0,,0,0
2016-10-05,20.8,7.7,14.3,0.0,,0,0
2016-10-06,23.4,8.8,16.0,0.0,,0,0
2016-10-07,25.0,10.2,17.6,0.0,,0,0
2016-10-08,17.6,10.8,14.2,17.0,,0,0
2016-10-09,13.8,4.8,9.4,0.0,,0,0
2016-10-10,11.9,2.3,7.1,0.0,,0,0
2016-10-11,16.8,3.4,10.2,0.0,,0,0
2016-10-12,20.2,8.7,14.5,0.0,,0,0
2016-10-13,14.5,3.4,9.0,6.8,,0,0
2016-10-14,10.8,0.3,5.6,0.1,,0,0
2016-10-15,16.0,4.3,10.2,0.0,,0,0
2016-10-16,18.2,11.2,14.8,12.5,,0,0
2016-10-17,15.6,8.6,12.1,0.0,,0,0
2016-10-18,24.6,8.6,16.6,5.4,,0,0
2016-10-19,17.0,9.2,13.2,0.0,,0,0
2016-10-20,12.6,7.8,10.2,26.0,,0,0
2016-10-21,10.4,7.8,9.1,31.6,,0,0
2016-10-22,8.1,2.7,5.4,29.6,,0,0
2016-10-23,10.2,3.3,6.8,2.2,,0,0
2016-10-24,7.1,3.0,5.0,0.0,,0,0
2016-10-25,7.0,-1.2,3.0,0.0,,0,0
2016-10-26,3.3,-1.3,1.0,0.0,,0,0
2016-10-27,6.3,-0.9,2.7,16.2,,0,0
2016-10-28,5.7,3.8,4.8,2.8,,0,0
2016-10-29,7.6,3.2,5.4,6.8,,0,0
2016-10-30,6.5,4.0,5.3,0.0,,0,0
2016-10-31,4.6,1.6,3.2,0.0,,0,0
2016-11-01,11.2,-0.2,5.6,0.2,,0,0
2016-11-02,15.2,6.5,10.9,0.0,,0,0
2016-11-03,11.1,5.6,8.4,9.5,,0,0
2016-11-04,5.6,0.6,3.2,0.3,,0,0
2016-11-05,8.6,2.3,5.4,1.1,,0,0
2016-11-06,9.2,-1.7,3.8,0.3,,0,0
2016-11-07,10.9,-3.0,4.0,0.1,,0,0
2016-11-08,16.0,1.5,8.4,0.0,,0,0
2016-11-09,10.1,-1.0,4.6,0.1,0.0,0,0
2016-11-10,12.4,-1.8,5.3,0.1,,0,0
2016-11-11,11.9,-1.8,5.0,1.6,,0,0
2016-11-12,7.6,-3.0,2.3,0.0,,0,0
2016-11-13,11.0,6.5,8.8,0.0,,0,0
2016-11-14,13.2,5.1,9.1,0.0,,0,0
2016-11-15,11.9,2.5,7.2,0.2,,0,0
2016-11-16,7.9,5.6,6.8,2.8,,0,0
2016-11-17,10.4,2.2,6.3,0.1,,0,0
2016-11-18,8.5,-0.8,3.9,0.0,,0,0
2016-11-19,9.9,2.4,6.2,0.0,,0,0
2016-11-20,6.3,-0.5,3.0,14.6,1.0,0,0
2016-11-21,-0.5,-2.3,-1.4,3.6,5.5,0,0
2016-11-22,-0.1,-1.8,-1.0,0.1,3.5,0,0
2016-11-23,0.1,-3.6,-1.8,0.0,3.0,0,0
2016-11-24,0.8,-1.6,-0.4,2.5,2.0,0,0
2016-11-25,1.5,0.2,0.9,0.6,3.0,0,0
2016-11-26,2.6,-0.3,1.2,1.4,0.0,0,0
2016-11-27,2.5,-0.4,1.0,0.0,0.0,0,0
2016-11-28,-0.2,-2.3,-1.3,0.0,0.0,0,0
2016-11-29,2.4,-1.5,0.5,9.5,0.0,0,0
2016-11-30,8.2,1.2,4.8,5.9,0.0,0,0
2016-12-01,8.6,4.6,6.6,18.6,0.0,0,0
2016-12-02,5.9,1.8,3.9,1.2,0.0,0,0
2016-12-03,3.6,-0.4,1.6,0.0,0.0,0,0
2016-12-04,1.4,-3.6,-1.2,0.0,0.0,0,0
2016-12-05,-2.2,-5.0,-3.6,4.8,0.5,0,0
2016-12-06,2.1,-6.4,-2.2,0.0,6.5,0,0
2016-12-07,3.4,-1.7,0.8,2.3,6.0,0,0
2016-12-08,2.4,-3.2,-0.4,2.6,1.5,0,0
2016-12-09,-3.0,-8.6,-5.8,0.0,2.5,0,0
2016-12-10,-5.0,-11.0,-8.0,0.1,3.0,0,0
2016-12-11,-3.6,-13.0,-8.4,0.3,3.5,0,0
2016-12-12,-2.4,-6.4,-4.4,11.0,9.5,0,0
2016-12-13,2.2,-7.3,-2.6,1.0,15.0,0,0
2016-12-14,-0.6,-8.4,-4.5,0.3,15.5,0,0
2016-12-15,-7.7,-20.6,-14.2,0.8,14.0,0,0
2016-12-16,-15.0,-24.2,-19.6,0.3,13.5,0,0
2016-12-17,-7.5,-15.6,-11.6,3.6,12.0,0,0
2016-12-18,-3.6,-17.2,-10.4,5.1,11.5,0,0
2016-12-19,-11.0,-23.0,-17.1,0.1,12.0,0,0
2016-12-20,0.4,-17.0,-8.3,0.0,12.0,0,0
2016-12-21,2.4,-0.2,1.2,0.0,12.0,0,0
2016-12-22,1.0,-0.5,0.3,2.8,11.0,0,0
2016-12-23,2.1,-0.4,0.8,0.0,12.5,0,0
2016-12-24,3.1,-0.4,1.4,5.2,12.0,0,0
2016-12-25,3.0,-10.9,-4.0,0.2,12.5,0,0
2016-12-26,2.2,-12.4,-5.2,22.0,12.5,0,0
2016-12-27,7.4,-0.2,3.6,0.4,8.0,0,0
2016-12-28,-0.1,-7.6,-3.9,0.2,7.0,0,0
2016-12-29,0.8,-6.5,-2.9,8.2,7.0,0,0
2016-12-30,-1.6,-11.2,-6.4,0.1,15.0,0,0
2016-12-31,-8.4,-15.3,-11.9,4.8,9.5,0,0
2017-01-01,-2.4,-8.6,-5.6,2.3,13.5,0,0
2017-01-02,2.2,-9.6,-3.7,0.0,10.0,0,0
2017-01-03,0.6,-5.6,-2.5,13.6,9.5,0,0
2017-01-04,2.6,-5.4,-1.5,9.0,15.0,0,0
2017-01-05,-5.1,-10.7,-7.9,0.2,15.5,0,0
2017-01-06,-7.5,-16.3,-12.0,0.0,15.5,0,0
2017-01-07,-9.8,-18.8,-14.4,0.1,15.0,0,0
2017-01-08,-10.9,-20.2,-15.5,0.0,15.0,0,0
2017-01-09,-7.0,-21.6,-14.4,0.2,14.5,0,0
2017-01-10,1.5,-8.4,-3.4,2.2,14.5,0,0
2017-01-11,5.8,1.4,3.6,3.0,11.5,0,0
2017-01-12,5.1,-0.8,2.2,9.4,6.5,0,0
2017-01-13,-0.4,-14.8,-7.6,0.4,2.5,0,0
2017-01-14,-6.8,-16.9,-11.9,0.1,2.5,0,0
2017-01-15,-7.2,-11.2,-9.2,0.0,2.0,0,0
2017-01-16,2.8,-9.4,-3.4,0.0,2.0,0,0
2017-01-17,-0.3,-5.4,-2.8,0.8,2.0,0,0
2017-01-18,-1.2,-5.2,-3.2,5.6,3.5,0,0
2017-01-19,2.0,-1.2,0.4,0.4,4.5,0,0
2017-01-20,2.2,0.2,1.2,0.0,3.5,0,0
2017-01-21,2.0,0.4,1.2,0.6,3.0,0,0
2017-01-22,2.2,-2.5,-0.2,0.1,1.5,0,0
2017-01-23,0.0,-3.6,-1.8,0.0,1.0,0,0
2017-01-24,-2.2,-3.8,-3.0,8.6,0.5,0,0
2017-01-25,0.5,-2.3,-1.0,2.0,4.0,0,0
2017-01-26,1.4,0.1,0.8,3.0,5.0,0,0
2017-01-27,0.9,-3.1,-1.2,2.1,4.0,0,0
2017-01-28,0.4,-2.8,-1.2,0.1,5.0,0,0
2017-01-29,-0.2,-6.5,-3.4,1.0,3.5,0,0
2017-01-30,-6.4,-13.9,-10.2,0.2,6.0,0,0
2017-01-31,-7.0,-17.6,-12.3,0.0,6.0,0,0
2017-02-01,-6.2,-13.8,-10.0,0.9,6.0,0,0
2017-02-02,-6.2,-10.8,-8.6,0.6,7.5,0,0
2017-02-03,-5.2,-9.6,-7.4,0.2,7.5,0,0
2017-02-04,-3.2,-12.4,-7.8,0.0,7.5,0,0
2017-02-05,-0.2,-7.7,-4.0,0.2,7.0,0,0
2017-02-06,-7.6,-13.7,-10.6,1.2,6.5,0,0
2017-02-07,1.2,-11.9,-5.4,20.2,9.5,0,0
2017-02-08,4.2,-9.6,-2.8,10.5,8.0,0,0
2017-02-09,-9.6,-15.2,-12.5,0.0,7.0,0,0
2017-02-10,-12.8,-16.2,-14.6,0.0,7.0,0,0
2017-02-11,-10.3,-13.8,-12.1,1.4,7.5,0,0
2017-02-12,-3.0,-13.5,-8.3,14.5,9.0,0,0
2017-02-13,-3.0,-8.0,-5.5,8.2,27.5,0,0
2017-02-14,-3.4,-11.6,-7.5,1.6,25.0,0,0
2017-02-15,-2.5,-6.4,-4.4,7.4,26.5,0,0
2017-02-16,-2.0,-5.0,-3.5,2.5,30.0,0,0
2017-02-17,-2.8,-8.7,-5.8,0.0,28.5,0,0
2017-02-18,8.0,-5.3,1.4,0.0,26.0,0,0
2017-02-19,7.8,0.4,4.2,0.0,16.5,0,0
2017-02-20,0.7,-6.6,-3.0,0.0,10.5,0,0
2017-02-21,3.4,-7.6,-2.2,0.0,10.0,0,0
2017-02-22,7.3,0.1,3.8,0.0,9.0,0,0
2017-02-23,12.4,1.6,7.0,0.3,7.0,0,0
2017-02-24,4.6,0.8,2.7,1.2,4.0,0,0
2017-02-25,14.6,0.2,7.4,26.7,4.0,0,0
2017-02-26,2.0,-4.8,-1.4,0.1,2.0,0,0
2017-02-27,5.7,-2.0,1.8,0.0,2.0,0,0
2017-02-28,8.3,-4.3,2.0,0.1,1.0,0,0
2017-03-01,7.2,2.0,4.6,15.0,0.0,0,0
2017-03-02,5.6,-10.1,-2.2,0.3,1.0,0,0
2017-03-03,-7.8,-14.4,-11.1,0.0,1.5,0,0
2017-03-04,-12.2,-17.6,-15.0,0.0,1.0,0,0
2017-03-05,-6.1,-17.4,-11.8,0.0,1.0,0,0
2017-03-06,0.6,-12.5,-5.9,3.5,1.0,0,0
2017-03-07,5.9,-2.8,1.6,9.8,1.0,0,0
2017-03-08,10.5,1.2,5.8,4.4,3.0,0,0
2017-03-09,2.0,-5.7,-1.8,0.4,0.0,0,0
2017-03-10,-4.6,-19.0,-11.8,1.4,0.0,0,0
2017-03-11,-15.1,-20.8,-18.0,0.1,0.0,0,0
2017-03-12,-10.3,-17.2,-13.8,0.0,1.0,0,0
2017-03-13,-8.3,-16.0,-12.1,0.0,1.0,0,0
2017-03-14,-7.6,-9.4,-8.5,21.6,0.0,0,0
2017-03-15,-4.3,-8.1,-6.2,6.0,32.5,0,0
2017-03-16,-3.3,-10.0,-6.6,0.1,28.0,0,0
2017-03-17,-2.1,-12.6,-7.4,0.0,26.5,0,0
2017-03-18,0.6,-14.4,-7.0,0.0,24.0,0,0
2017-03-19,3.4,-8.6,-2.6,0.0,22.0,0,0
2017-03-20,5.3,-7.2,-1.0,0.1,19.5,0,0
2017-03-21,3.9,-3.3,0.3,0.3,16.0,0,0
2017-03-22,-3.4,-13.2,-8.4,0.1,12.5,0,0
2017-03-23,0.5,-11.2,-5.4,0.0,12.5,0,0
2017-03-24,0.1,-2.8,-1.4,9.1,11.0,0,0
2017-03-25,2.6,-7.3,-2.3,0.8,19.5,0,0
2017-03-26,1.6,-7.0,-2.8,1.0,16.5,0,0
2017-03-27,4.1,1.2,2.6,10.0,14.0,0,0
2017-03-28,4.8,0.8,2.8,3.2,8.5,0,0
2017-03-29,6.2,1.6,3.9,0.0,6.0,0,0
2017-03-30,5.6,-0.8,2.4,0.0,4.5,0,0
2017-03-31,5.3,0.3,2.8,10.0,1.5,0,0
2017-04-01,2.4,0.4,1.4,3.9,2.5,0,0
2017-04-02,9.9,-0.6,4.6,0.0,0.5,0,0
2017-04-03,8.8,-1.3,3.8,0.0,0.5,0,0
2017-04-04,5.6,2.4,4.0,35.1,0.0,0,0
2017-04-05,7.6,3.8,5.8,2.7,4.0,0,0
2017-04-06,5.4,2.1,3.8,36.2,2.0,0,0
2017-04-07,5.6,1.4,3.5,9.7,3.0,0,0
2017-04-08,8.0,0.4,4.2,0.1,1.0,0,0
2017-04-09,16.2,-1.8,7.2,0.0,0.0,0,0
2017-04-10,25.7,8.0,16.8,0.8,0.0,0,0
2017-04-11,14.2,4.8,9.5,3.9,0.0,0,0
2017-04-12,10.1,4.2,7.2,2.1,,0,0
2017-04-13,13.9,2.6,8.3,0.0,,0,0
2017-04-14,14.3,-0.6,6.9,0.1,,0,0
2017-04-15,19.0,3.2,11.2,3.4,,0,1
2017-04-16,15.7,8.1,11.9,14.8,,0,1
2017-04-17,8.9,3.2,6.0,1.7,,0,1
2017-04-18,9.8,0.0,4.9,0.0,0.0,0,1
2017-04-19,9.9,5.5,7.7,17.5,0.0,0,1
2017-04-20,10.0,5.2,7.6,0.0,,0,1
2017-04-21,12.2,7.0,9.7,7.7,,0,1
2017-04-22,9.6,3.4,6.4,0.2,,0,1
2017-04-23,18.1,0.6,9.4,0.1,,0,1
2017-04-24,9.5,0.6,5.1,0.0,,0,1
2017-04-25,15.4,2.2,8.8,6.0,,0,1
2017-04-26,16.0,9.0,12.6,1.0,,0,1
2017-04-27,25.2,10.2,17.8,0.0,,0,1
2017-04-28,20.8,9.5,15.2,0.4,,0,1
2017-04-29,19.3,4.0,11.6,0.0,,0,1
2017-04-30,7.0,2.0,4.5,8.8,,0,1
2017-05-01,9.8,5.6,7.7,37.7,,0,1
2017-05-02,16.4,7.5,12.0,0.0,,0,1
2017-05-03,12.7,3.7,8.2,0.1,,0,1
2017-05-04,16.4,2.6,9.4,0.1,,0,1
2017-05-05,10.0,6.9,8.4,21.0,,0,1
2017-05-06,21.8,7.0,14.4,9.2,,0,1
2017-05-07,10.4,3.2,6.8,6.4,,0,1
2017-05-08,5.9,1.2,3.6,0.1,,0,1
2017-05-09,8.6,0.9,4.8,0.0,,0,1
2017-05-10,12.6,2.6,7.6,0.0,,0,1
2017-05-11,13.2,6.5,9.9,0.0,,0,0
2017-05-12,18.6,7.7,13.2,0.0,,0,0
2017-05-13,18.9,9.8,14.4,1.6,,0,0
2017-05-14,13.2,8.8,11.0,4.1,,0,0
2017-05-15,22.8,9.2,16.0,0.0,,0,0
2017-05-16,22.8,8.4,15.6,0.0,,0,0
2017-05-17,29.0,14.2,21.6,0.0,,0,0
2017-05-18,30.4,18.8,24.6,0.4,,0,0
2017-05-19,19.8,8.0,13.9,0.1,,0,0
2017-05-20,18.0,5.6,11.8,0.0,,0,0
2017-05-21,20.0,8.9,14.4,2.6,,0,0
2017-05-22,14.5,9.8,12.2,6.6,,0,0
2017-05-23,21.0,10.4,15.7,0.0,,0,0
2017-05-24,24.4,10.3,17.4,0.0,,0,0
2017-05-25,20.5,12.8,16.6,10.3,,0,0
2017-05-26,14.3,11.2,12.8,1.4,,0,0
2017-05-27,22.4,10.9,16.6,0.0,,0,0
2017-05-28,25.9,12.6,19.3,0.0,,0,0
2017-05-29,19.5,12.7,16.1,7.2,,0,0
2017-05-30,18.9,12.3,15.6,8.7,,0,0
2017-05-31,23.4,12.3,17.9,1.5,,0,0
2017-06-01,18.5,10.4,14.5,0.0,,0,0
2017-06-02,15.4,8.2,11.8,4.8,,0,0
2017-06-03,17.8,9.6,13.8,0.0,,0,0
2017-06-04,22.0,9.4,15.8,0.0,,0,0
2017-06-05,16.0,12.0,14.0,41.0,,0,0
2017-06-06,15.8,9.6,12.7,10.4,,0,0
2017-06-07,24.8,7.6,16.2,0.0,,0,0
2017-06-08,27.6,14.2,21.0,0.1,,0,0
2017-06-09,25.4,12.0,18.8,0.1,,0,0
2017-06-10,25.0,9.2,17.2,0.1,,0,0
2017-06-11,29.4,19.6,24.6,0.1,,0,0
2017-06-12,31.4,20.1,25.8,2.1,,0,0
2017-06-13,26.1,16.6,21.4,0.0,,0,0
2017-06-14,20.7,12.6,16.6,0.0,,0,0
2017-06-15,24.0,11.6,17.8,2.3,,0,0
2017-06-16,18.9,14.8,16.9,25.4,,0,0
2017-06-17,27.8,16.4,22.1,0.0,,0,0
2017-06-18,32.0,21.2,26.6,0.4,,0,0
2017-06-19,25.6,20.0,22.8,0.8,,0,0
2017-06-20,24.0,17.2,20.6,16.4,,0,0
2017-06-21,22.4,15.6,19.0,0.4,,0,0
2017-06-22,24.7,14.8,19.8,1.2,,0,0
2017-06-23,25.6,16.6,21.1,11.3,,0,0
2017-06-24,26.2,17.1,21.7,0.0,,0,0
2017-06-25,23.2,14.2,18.8,0.1,,0,0
2017-06-26,21.6,13.4,17.5,2.0,,0,0
2017-06-27,20.8,14.4,17.6,1.6,,0,0
2017-06-28,22.6,13.0,17.8,0.2,,0,0
2017-06-29,20.6,14.8,17.8,3.6,,0,0
2017-06-30,22.6,16.0,19.3,6.2,,0,0
2017-07-01,24.0,18.9,21.4,5.8,,0,0
2017-07-02,24.0,18.0,21.0,0.3,,0,0
2017-07-03,25.0,15.6,20.4,0.0,,0,0
2017-07-04,26.2,13.2,19.7,0.0,,0,0
2017-07-05,27.4,13.6,20.5,0.0,,0,0
2017-07-06,28.2,17.7,23.0,0.0,,0,0
2017-07-07,27.3,19.5,23.4,10.1,,0,0
2017-07-08,23.8,16.5,20.2,20.4,,0,0
2017-07-09,24.8,15.2,20.0,0.4,,0,0
2017-07-10,24.6,17.5,21.1,2.2,,0,0
2017-07-11,27.4,19.1,23.2,0.0,,0,0
